user_id,friends
B07VGBZ4HK,"['AEBUL3WI5E23POGFMZ6GHGKYNKIA', 'AGNC5YV76PUGSKR6BJH32QXUPB3A']"
AEBUL3WI5E23POGFMZ6GHGKYNKIA,['B07VGBZ4HK']
B01N2JGLZ8,"['AE4E6I7V3PZKQPLXWZG7UHKC7TXA', 'AF2DKFZ3ESAR54B2YSKHV3FVXFAQ', 'AHLUP3YKYXMU6IQQJUVLOVDDSAVQ', 'AHEIYEHCMV6L75UNEEK24EKYRDMQ']"
AE4E6I7V3PZKQPLXWZG7UHKC7TXA,['B01N2JGLZ8']
B07GBHHTJD,['AFLBS5ZBKHELTI2APHZGRCWEGIQA']
AFLBS5ZBKHELTI2APHZGRCWEGIQA,['B07GBHHTJD']
B072HD7828,['AG4RV75TTAI7FY5CI6YRM3Q5BURQ']
AG4RV75TTAI7FY5CI6YRM3Q5BURQ,['B072HD7828']
AGFC5XY4CURRNCK4FRXEKGTDMDZA,['B000GBMYC0']
B06XVPKNMS,"['AHRJQOELRPF7DICG5NV7FFIFT6TA', 'AFFVNVLQJF4ICPKMHPCWO2DRXCHA']"
AHRJQOELRPF7DICG5NV7FFIFT6TA,['B06XVPKNMS']
AFDERQZ26CMFQXYDWTKYGRXX45DQ,['B07MJ1B194']
B07MJ1B194,['AFDERQZ26CMFQXYDWTKYGRXX45DQ']
B07VHKWXD4,"['AG53M4PC3PAHICUCZL6NMKKTW6VA', 'AGEWLJHFYQCJHMX6V4RP74BAGQGQ']"
AG53M4PC3PAHICUCZL6NMKKTW6VA,['B07VHKWXD4']
B0085MKOTW,"['AFOTYYDJFB5ALNLUNRZ4MYBSSPXQ', 'AGXGEKDMFX7YRAVIDZWUJL55QXGA', 'AFTUE2RPYFIDR7WZPIKZQKBHAVYQ', 'AHPBT4JIA7SQL4YB36MDRNPLMB6Q', 'AFOUURRTQFTYDSB3BP3U5XVKVSWQ', 'AFB6EL2B2NABZJMOP34FEYRUZRCA']"
AFOTYYDJFB5ALNLUNRZ4MYBSSPXQ,['B0085MKOTW']
AHFJTVCZPUGGEVUBBGNDXFKVCD2Q,['B093CZFWYG']
B0918KK45T,"['AFX3M2THXQAEC3NJMQZI6DSZEY6Q', 'AFGCXL7OJUG4BHEJWLH3P6WCW4ZQ']"
AFX3M2THXQAEC3NJMQZI6DSZEY6Q,['B0918KK45T']
B00W4X8U26,"['AETSNPZR3LJXALXEFIBPADF2OUKA', 'AGVN5N6L6HZ3XHUBVD22I3VINQ7Q', 'AHAG4C2RYJ3N24GVUDQV4KOB3UKQ', 'AF3HZQRETAX54K63ZJEWFJXILNIA', 'AECW6AWBRAIH73QNRPHSXO7PZLDA', 'AEQ4JKTLHK4MVB7KCBXFCWGY5OLQ', 'AGVBZANTD3M2BMWTX6CVOZRD6KXQ', 'AHIPKZWRPPUTFNGIUYQJCTOJFVFQ', 'AG27GJVO3LK5SZ5AYIR3OZ4AWR7Q']"
AETSNPZR3LJXALXEFIBPADF2OUKA,['B00W4X8U26']
B0757GQQTK,['AFP27XSS45OKB22MAVPJRMQRZR7A']
AFP27XSS45OKB22MAVPJRMQRZR7A,['B0757GQQTK']
AHKKVPSCSJ5KXPFYSQLSY52YYUFA,['B06Y5XQ6SJ']
AHDEXILZ3XOP6HAVQQA6BYW56AAQ,['B00756SMTS']
AHWB24F5L2SKUISCG6IUW5TWEKZA,['B07C533XCW']
AFSFQFVA5JRJRSO6YDFZ6BCSUKFQ,['B019GBG0IE']
AF4GD6SN4ZIBMVJ55XYAOBKG2YEA,['B08X2HMNVR']
B08X2HMNVR,['AF4GD6SN4ZIBMVJ55XYAOBKG2YEA']
AHBX5FQ623RIOBHCQLFVEE5YX35Q,['B07XRGFNPV']
B00LSZ60C8,['AG7IMXLWAKBWTCUF5KARLPL4AM7A']
AG7IMXLWAKBWTCUF5KARLPL4AM7A,['B00LSZ60C8']
AH3V5OO32LG6NPRULRYUGWZVL6PQ,['B09S41344Y']
B096BJNC36,['AHPHQK3R2GJG47U42EAGQDWO7F7Q']
AHPHQK3R2GJG47U42EAGQDWO7F7Q,['B096BJNC36']
AH6FNIX7GFZIK2MA6DYFMFD2LM2Q,['B06Y44MMT6']
AFUXS6P5STPIDHZWKUEOV2R5BYYA,['B00CPTFFB8']
B01481HNHY,"['AEDR272DNJO3G5RWCO4WRHJMJCGQ', 'AH7CB7F5YKNPNIISYOGN4H65BURA', 'AEJ5YNGZ5ZREELG36LAP4NI7RKSA', 'AFCIEDRV23VKX2WMIK5AYS7B4IXA', 'AENZW6XI4C4U6XV44A4HMBSDKQSA']"
AEDR272DNJO3G5RWCO4WRHJMJCGQ,['B01481HNHY']
AEBQUGWDSMXEQFQ3TEU4QW5K7T6A,['B01557EHW4']
B01LW6TBP4,"['AGFLLWK2HKJ5XJACUHJ2EJZCXD6A', 'AFKTHGAHR63EPV6D63WFVW5QPXTQ', 'AHBEHNDHIXQRAADLVYP673FPK2UA', 'AFNJIFHQPZUGIPN3KDQRPAFRPP2A', 'AGDHP7SGN5N6X3BVX365VSD3AXOA']"
AGFLLWK2HKJ5XJACUHJ2EJZCXD6A,['B01LW6TBP4']
AFWKRIFFDGJJJAMPLYG4CCEYPUYA,['B085BB7B1M']
B01EDMEV9G,['AFU5HSFR5YJF5BVIE2PV2VNYYDUQ']
AFU5HSFR5YJF5BVIE2PV2VNYYDUQ,['B01EDMEV9G']
AHFMMGJTM2MIVHHNJDVLIVTG4BAA,['B0B19442P6']
B087BTWN5S,['AGPFDK2DUL7U5NQ2OFFQC3ACM6AA']
AGPFDK2DUL7U5NQ2OFFQC3ACM6AA,['B087BTWN5S']
B07WR5Y77V,['AEYRVESEZVARP23OUZBU6DLMOG4A']
AEYRVESEZVARP23OUZBU6DLMOG4A,['B07WR5Y77V']
B08XBBZPN6,"['AGMNF2SSUVGYHSJM5KTKIZTYWQOA', 'AH6SRUUQFX2FFFJH7A73HD7FAUNA', 'AHYR24K7VNCEHSLDYXUU5OWYYYUQ']"
AGMNF2SSUVGYHSJM5KTKIZTYWQOA,['B08XBBZPN6']
AGWOM6Z67HLW3X565Q56YAVUIO4Q,['B01L73E3YM']
AGAMKXWUSTEJOISROC235LDW3PZA,['B08PLFZB89']
B01M6WXWRE,['AHI7WBJ4IKREZTGDXOZFITAJNYCQ']
AHI7WBJ4IKREZTGDXOZFITAJNYCQ,['B01M6WXWRE']
AFG3CPY254IQR7LDKAKDD3YROCQQ,['B01C6STV4O']
B01C6STV4O,['AFG3CPY254IQR7LDKAKDD3YROCQQ']
AHWJP4WMZQK525JANDEP3SL5FN5A,['B07PVJ616G']
AFOGSMCTCR6BGMFI4KGR3WYOAKMA,['B071XQ355Y']
AE7DLGQPRQN4OLTD2SDDD6Q3PTCA,['B08DLHNTW4']
B07WNS91KY,['AFLARMFYPUUFXXOZOBVAA4K5CLOQ']
AFLARMFYPUUFXXOZOBVAA4K5CLOQ,['B07WNS91KY']
AHF7WDBI7NHGO2K32T2SBUVV5IOA,['B00NT0AR7E']
AFVSXHTMMYL42MXQXZCDO4LYSPNQ,['B071YTBK1R']
AG6DXJYT4WM3XF6JEINQQGVFGVGA,['B083LYH94D']
B07G9LFSFH,['AENB56BBNMHUMWW6EKL37BXA72PQ']
AENB56BBNMHUMWW6EKL37BXA72PQ,['B07G9LFSFH']
B07SSYVTRL,"['AENPDX4ZDDPWQ7LVESNOMCYHWE7Q', 'AGMAJ7AUTLK5XA2OIE5SJMQ2LPYA']"
AENPDX4ZDDPWQ7LVESNOMCYHWE7Q,['B07SSYVTRL']
B085C6JMWQ,['AFCT2UAHD6CDB36VW2WNVQ5IVAOQ']
AFCT2UAHD6CDB36VW2WNVQ5IVAOQ,['B085C6JMWQ']
B095P8B93H,['AEW2EDHOBVRBRE4PXNQ4CONMRC6A']
AEW2EDHOBVRBRE4PXNQ4CONMRC6A,['B095P8B93H']
B07GDJD26B,['AG54EES6YBLRTN566SS4VNH4LDKA']
AG54EES6YBLRTN566SS4VNH4LDKA,['B07GDJD26B']
B01GETYZN8,['AHNTAFFTYJYYH7OD3EAQPPCUFQVA']
AHNTAFFTYJYYH7OD3EAQPPCUFQVA,['B01GETYZN8']
B07T18M68C,"['AERO6EEGESDGPLMA4XRCLMQFXU7A', 'AHYXH4VBQ6AUZ75G3JX33EVMFKDQ']"
AERO6EEGESDGPLMA4XRCLMQFXU7A,['B07T18M68C']
AGJLF4A3UFBJGLMWSQOEAF55OAGQ,['B07GXCL423']
B07GXCL423,['AGJLF4A3UFBJGLMWSQOEAF55OAGQ']
AHOTK64SGVDBY2OVBPWSW55FKWQA,['B079NV9PBG']
AGLUPC6MPMGW4CUMSLUWFF4IT22A,['B06X41L4QD']
AHLWXFNOHCALWKSSHDTJBERDSVAQ,['B07QY8V5XT']
AEKIZTOPH5DAJ363O4U2TNNAQNFQ,['B08J4DM21F']
B08J4DM21F,['AEKIZTOPH5DAJ363O4U2TNNAQNFQ']
AFRHCPX4AOJCLXMWNXROVE4FWMKA,['B01FS5PJNE']
B06XFSVTW7,"['AGVQN2HSH6DOMTQEMFZW4QMHC63A', 'AHTGYGYCL42KTFJCPSNDGDBFFI5Q']"
AGVQN2HSH6DOMTQEMFZW4QMHC63A,['B06XFSVTW7']
B06Y13ZG74,"['AFWMXSA4C5TS7KTYADY75YD5Q5SQ', 'AHNT7V4NF3EAEBY22GCGDTCU6H2Q']"
AFWMXSA4C5TS7KTYADY75YD5Q5SQ,['B06Y13ZG74']
AHNDSTPJXH37T43OUC25WXNKMNWA,['B01GGEVW14']
AFTKKMHLLYB2VNIUPQD5RQVYORWQ,['B00H8APE4W']
B07NDSY5TP,['AHCXX2YITQPNPXSDLHOLEP4TMNZA']
AHCXX2YITQPNPXSDLHOLEP4TMNZA,['B07NDSY5TP']
AHJQI54ORE3LLSWUFDVSVALLW2KA,['B07MTTRDFQ']
AFE7MM3D27YUF3U4M3AULMECRICQ,['B00CQ16CT4']
AEPW36LPENJVHPSWZ4E37VIABOKQ,['B09FJKFGL9']
B0977LVHF8,['AHPG65LKS3QKRWDUWAKZNLEK5RZQ_1']
AHPG65LKS3QKRWDUWAKZNLEK5RZQ_1,"['B0977LVHF8', 'B08ZSGJ1H1', 'B08NTD1NM1']"
B08CH19GHQ,"['AED222SJ2T4D2OEWKWZODIUIYZUQ', 'AEXJ2HQPCENLEMZRPDCKTSQFTMZQ']"
AED222SJ2T4D2OEWKWZODIUIYZUQ,['B08CH19GHQ']
B07PS2QR8P,['AFVK6Y5LZW32I5WOGYT6U62ZDQTQ']
AFVK6Y5LZW32I5WOGYT6U62ZDQTQ,['B07PS2QR8P']
B06Y3VS6RB,['AGAEM3TQSCET7MX4A3I37H2XV46Q']
AGAEM3TQSCET7MX4A3I37H2XV46Q,['B06Y3VS6RB']
AE3DSQBNFJEPLKDIEKFLB4QUOGHA,['B07XFB6WTR']
B00XYLTGSY,['AG6P5G5KIIALG36LZTRM3EUGVHAQ']
AG6P5G5KIIALG36LZTRM3EUGVHAQ,['B00XYLTGSY']
B018OW9RVI,['AHCK2VBPEQ7SJ6TMAXYYONDAG44Q']
AHCK2VBPEQ7SJ6TMAXYYONDAG44Q,['B018OW9RVI']
AE5NZK7RASQYAF3W7TQAE6DRRP6A,['B01M1OFZOG']
AHGTU336TCK3EXHAABK4AMUGDZ7Q,['B07RQWRZS4']
AGICGIOOQOLE47XT6PXVSM6WE6WA,"['B07D1B499B', 'B079BDZ5ZG']"
B004J4K6T8,"['AFGW3SAJXKR6SL2FZ6DJOCNYR54Q', 'AFSKDG7KT3RSL622D332ZPZ3WNGA']"
AFGW3SAJXKR6SL2FZ6DJOCNYR54Q,['B004J4K6T8']
AGBP22BPINJBPM36MVJXMN73J6IA,['B08GPKRWW5']
AF6FCNTYAKHZXXU6K5NDKNTOQAQA,['B0BV1FPZY6']
AEOSODZABOKVLBRF653UM5YISXMQ,['B08TRPM9V2']
B000NWD020,['AF2SKVZTWUGOOSUTDVZTOX7WBDFA']
AF2SKVZTWUGOOSUTDVZTOX7WBDFA,['B000NWD020']
B01IJ66AGY,"['AFVVMBWYU7OBJNWSZYITFATZXBOA', 'AGXRLGU7OBH7NPJKPFUZS5GWNUFA', 'AH23PEWMKU3UKK4ROOY2IWKVCHOQ']"
AFVVMBWYU7OBJNWSZYITFATZXBOA,['B01IJ66AGY']
AEYNLASA6T34K5LJ3JYGZSEV3HAA,['B078YCFZDB']
B00FDPGG0K,"['AGAIVNCZBARDCA7XGPFCGUK6NSWQ', 'AE2FYXYHY5K3HB533MCPONVSJT6A', 'AHP4CZN66VZUKATM2UDHNG7PQ32A']"
AGAIVNCZBARDCA7XGPFCGUK6NSWQ,['B00FDPGG0K']
AEUOAKYRU32DYRQHR2TXKIEUYYSA,['B07CZ5S44D']
B07CZ5S44D,['AEUOAKYRU32DYRQHR2TXKIEUYYSA']
B07YGN4GN8,"['AFB2BOKXYZXNZPBACEGKND33R7ZA', 'AHSJRH2TDPZODBM36GOXSVA6KTZA']"
AFB2BOKXYZXNZPBACEGKND33R7ZA,['B07YGN4GN8']
AGI4XFEYELIJOBVUCUSPENKYFHJA,['B07MWYBTHD']
B07MWYBTHD,['AGI4XFEYELIJOBVUCUSPENKYFHJA']
B08BWS3JG3,['AFKOU2NAHHD6E4NICFFHCOVEP2IA']
AFKOU2NAHHD6E4NICFFHCOVEP2IA,['B08BWS3JG3']
B010AA5O7I,"['AFTDEA4FCLC6P7XBYAEHPVI726CQ', 'AFQI637C4S2FQ5ARPXDPVU352MPA']"
AFTDEA4FCLC6P7XBYAEHPVI726CQ,['B010AA5O7I']
B08GPF3HHZ,['AGPSRLWEOASEDDELZO55QIC64WSQ']
AGPSRLWEOASEDDELZO55QIC64WSQ,['B08GPF3HHZ']
B08F4YZ1Q2,['AFUOLMOQ3KYVMACAAPLLHPBJUWDA']
AFUOLMOQ3KYVMACAAPLLHPBJUWDA,['B08F4YZ1Q2']
AEXJHIJHPFDRGPUTWV4EBJKMDZLQ,['B00N2DNLV2']
B00MI4F074,"['AGS2ITCSVPVDNZ72GF63XPOMIODQ', 'AFJSUPTLLQWNAFAJO3FIEN5WYN2A', 'AF5JQ7HTHFHUQF6LDCNSB6KJTF2A']"
AGS2ITCSVPVDNZ72GF63XPOMIODQ,['B00MI4F074']
B07M768QZH,"['AEP6OJ7HEZFATJ6C4WE5DR2HSAWA', 'AFSLXUET5EJGWF6GQQLPNM2EOJTQ']"
AEP6OJ7HEZFATJ6C4WE5DR2HSAWA,['B07M768QZH']
B07CJYNSRY,"['AEOP3BUU4NEZ2XX2YKNE63CVYGSQ', 'AETXH5NV4DEOWA6VX2ALWQJGLWUQ']"
AEOP3BUU4NEZ2XX2YKNE63CVYGSQ,['B07CJYNSRY']
AFQHJDBPO7LX4REX5EQKBYJDRIFA,['B089ZQ8Y95']
AGP5T7BVEZLDLKGLFQ3ZOSQXAAVQ,['B07TYQBVB4']
B07TYQBVB4,['AGP5T7BVEZLDLKGLFQ3ZOSQXAAVQ']
B07RQT15Y9,"['AH2RBB5OHS6IZCK6SS5P5DLGCZ3Q', 'AGLYVJAHUNTPERLBW7VWFCTOGJ7Q', 'AHVQPSWE54FT36NRHQGJDR2XTGFA', 'AEZUUISW72D6CIKOJCMXK64FOA4A', 'AES7TSAZRVEGIXVM3MJRHCPZMDYQ', 'AHLZMUZIR77Q7CFTTEPLQ75VF55Q']"
AH2RBB5OHS6IZCK6SS5P5DLGCZ3Q,['B07RQT15Y9']
AFYMFSP4ECPZ7ISVW66MOYSZLUAQ,['B07C533XCW']
AFAKHRNSJLDJEDONHHZVFCBCNHBA,['B07FFG6TGS']
B01N33FUH5,['AG6F2BCBU2HGD73TLLLBG7AHTELA']
AG6F2BCBU2HGD73TLLLBG7AHTELA,['B01N33FUH5']
AEODNLMIKBYZNN7HRNDLLWINXAEQ,['B01195J43I']
AFRK6D2QCQ3GCS4BPWBXYUI6KCLA,['B00J7QCNDU']
AHOHVPWAD6HR27OAKTQI2MZMI2FQ,['B07V2Y4Z5B']
AGJXPWNCP3VYOLIKSPS4SXAC7X4A,['B00Y3U0TBS']
AETRYONY7JVB7C24SG2P7YSX5TRA,['B07C533XCW']
B09JBHGBNC,['AHT6IM7IMYVRKHWWS2AVOH3QRVAQ']
AHT6IM7IMYVRKHWWS2AVOH3QRVAQ,['B09JBHGBNC']
AEZCRZXNKRLWNOJMHMWMY47VKTFA,['B07CJWG8SP']
AETEJSJQ3BZK3OGYZOCWOLFH7UTQ,['B08KZQ75C9']
B08KZQ75C9,['AETEJSJQ3BZK3OGYZOCWOLFH7UTQ']
B08F7QLN7S,['AFQLXAE3ZGTVR7GDKMQYZHERRA2A']
AFQLXAE3ZGTVR7GDKMQYZHERRA2A,['B08F7QLN7S']
AGVEXOSGJZZV3KUVLFWAH7ZKCMAQ,['B06XCTD1YX']
B01FFTDYIU,"['AFUBYN74PLYHT6RCKLBMC6276XZQ', 'AF3XIWHNBBKTF73NQKQXLFPEZC6Q']"
AFUBYN74PLYHT6RCKLBMC6276XZQ,['B01FFTDYIU']
AFSMSOPZRLPLHYINKSO5BNESBQHA,['B07NQBSXYT']
B06XQQFX38,"['AEW7W7KK4AQEVFYHHAKLPZAGUHJA', 'AGGTCWIMDBBPDEUA6EUJSD7WO5GQ']"
AEW7W7KK4AQEVFYHHAKLPZAGUHJA,['B06XQQFX38']
B09Q5FJHG1,['AFIIJT56IZC64NON4G3GXMTUMPXQ']
AFIIJT56IZC64NON4G3GXMTUMPXQ,['B09Q5FJHG1']
B08KTZCKNX,"['AHU32JD37F5WSZCX4LHEGH5FXAKA', 'AF34EN4AN7ABLFP4UP2UD7NX43GQ', 'AGZJ2HNQQ5G3BRXQZWFPX3WSQFOQ']"
AHU32JD37F5WSZCX4LHEGH5FXAKA,['B08KTZCKNX']
AHE6OW74N2YCSQ54USJQRCVUT4RQ,['B00HEU0EZK']
AFVOJ3ZO5X4KNJTTDWV6HOEJO5JA,['B06XP1R15N']
AEC6QODPFV3T3NUUHO5RAJY7TW6Q,['B07XPN6V4M']
B083FGFZG9,"['AGW6QNHKVK4W3CSNIYQIE4T2ALZA', 'AHAQSFTLSNBZBGMWW2MPGX6OCVTA', 'AFGYRMSLRWWACGCN7BWO4NLJ563Q']"
AGW6QNHKVK4W3CSNIYQIE4T2ALZA,['B083FGFZG9']
B0787SN3HN,"['AGJOV4NTOSCEAFOVOKE4NWRD74EA', 'AEQJJIHZ4JLLASMTLZWIYZEJVZHQ']"
AGJOV4NTOSCEAFOVOKE4NWRD74EA,['B0787SN3HN']
B016D6RW5K,['AFZZ5WQM6MV3UFWK46B4M74CAC2A']
AFZZ5WQM6MV3UFWK46B4M74CAC2A,['B016D6RW5K']
B07CN5K7BQ,"['AG6NW5PBZN4QGQGPO2HS3CB6TLUA', 'AGLOTI2NTRH4EISKQZMCENFU26EA', 'AGK3IIGVDI7TFWPXU2N2VWT5PFDQ']"
AG6NW5PBZN4QGQGPO2HS3CB6TLUA,['B07CN5K7BQ']
B07XLGL9LR,"['AHY5IODWJRDLVN7J2LDWRKT7PQBQ', 'AGL3WRABK3C4QNEFVILZVYCZHSRQ']"
AHY5IODWJRDLVN7J2LDWRKT7PQBQ,['B07XLGL9LR']
AEID4BJMMM6LCEUTIHBUM5H4E3BQ,['B0921VWJ46']
B0921VWJ46,"['AEID4BJMMM6LCEUTIHBUM5H4E3BQ', 'AGI7THL3D34Z4ZPQOXQPYBQMBPVA']"
AEQXGREZR25YW36LATMNT67L7UWA,['B07JZGQCSX']
AHFXADDIYW57PBHNOWIJ42PCKHPQ,['B07GP5SN9X']
AFBOGKQTZZTV2ANZ6GDQE3CMLBCQ,['B01HOIALG8']
B01IAF0HXG,['AE3AJIK2UKX7WZZWCSITQHHZRYLQ']
AE3AJIK2UKX7WZZWCSITQHHZRYLQ,['B01IAF0HXG']
AHS7Y32KHOIUGFDVTBTNXT7NTLNA,['B012Y6Q416']
B07PGL4BMH,['AFTKJZUSHJF6SQHNZNCQE4EO35YA']
AFTKJZUSHJF6SQHNZNCQE4EO35YA,"['B07PGL4BMH', 'B081632HX6']"
AEDKGAGO2FVFIN727QFTJ64OAS4A,['B01KYYTMZK']
AHZZGVTSABWNT5GASPL4EUMUUO3Q,['B08WJHMRTD']
AGXANJNRNFNYGIUG7OTIQR57QIMQ,['B072W9VR54']
B072W9VR54,['AGXANJNRNFNYGIUG7OTIQR57QIMQ']
B09KVK5RH3,['AFJQ2CPMERTNLCIVJYDPW7DI4YHA']
AFJQ2CPMERTNLCIVJYDPW7DI4YHA,['B09KVK5RH3']
B07V347MSD,"['AH4RSSFZMP6LUPF5TI4XWSCLS2JA', 'AHTMJIK5OLFR4NMQBRPSS7F6FQNQ', 'AE42A7D2Q2RUPONIRONV35YD2LLA', 'AEGXRFQ42XX4H6VBOFQU4OILHL2Q', 'AHN7XKCF544DF43TQF3MSINWX6WA', 'AG27B3JYQ5SQAGUZFZM4WUQSNXNA', 'AHYMM6S2REFQXDGVPJOIUXH6NHWQ']"
AH4RSSFZMP6LUPF5TI4XWSCLS2JA,['B07V347MSD']
AGZPHEJJBOFVFDQOXQ2WNVPN5ATQ,['B01195J43I']
B0925T6SBW,['AGX5ILUZQF4WKNCHDHTTS5WQNGAA']
AGX5ILUZQF4WKNCHDHTTS5WQNGAA,['B0925T6SBW']
B077V7KZC2,['AHYWNW5A7ZQ5QSVCWA6AE75F43CA']
AHYWNW5A7ZQ5QSVCWA6AE75F43CA,['B077V7KZC2']
B083SMLCSC,"['AFAIN3JP2UE3O7VC3XZQ3Y3TPGPA', 'AFZGM6W55L6SLTX3IF7CI7IYMDMA']"
AFAIN3JP2UE3O7VC3XZQ3Y3TPGPA,['B083SMLCSC']
AFV7IVZXVBHGKOFAXD7RZPMNNFSQ,['B01195J43I']
AGLXHHFMGDOTBSAN4OW6LKPEMEVQ,['B09M2CF3Q8']
AGHZMNVGE6KNF2CVK6OL3FNP5SUQ,['B0763H9P6S']
AF3I2SPMB4EFRHDN7FUGTGR3ZTWQ,['B0881Y9BLS']
AEQ3GT7K2TBDKHAX6MRORC6SOJEA,['B09C2ZW2GL']
B014GQRG1Y,"['AHAA3IVRVL6HSFDLSVZGFUGOWKWQ', 'AEZ42GM3GR5ROWUEOFRXF6CQYUSA']"
AHAA3IVRVL6HSFDLSVZGFUGOWKWQ,['B014GQRG1Y']
B07T1PK53F,"['AGTKFJBL66YUDAOVMAFUJP7V3REQ', 'AFUWCR2JAGXTUYQ2OWJANCBVUJUQ', 'AFQ7VLREUOU5HXNDP4MQG3S64YLQ', 'AHBUUGPX4CYPJG7IGKGE7JFBN3SA']"
AGTKFJBL66YUDAOVMAFUJP7V3REQ,['B07T1PK53F']
AHWZWUBBFS3CBQ67GUS6MHLFMNAA,['B07K5D3YZ3']
AFLPLMFTBSAP3AAAG7VA5XKWKOGQ,['B0C9CWKY9G']
AG2Q7K7NJWYKH5TYAD7FHAM2JA4A,['B0B96MFXSJ']
AEH4XDBEFI2ENTTCMGTMKPS7WJUQ,['B07R18Y27Y']
AE2FYXYHY5K3HB533MCPONVSJT6A,['B00FDPGG0K']
B073GWMVPW,['AGWCFHD45DL4G2WLULO6B4KYNUIQ']
AGWCFHD45DL4G2WLULO6B4KYNUIQ,['B073GWMVPW']
AEBUVVPTM7YHO3XKT2VRKXYHLWMA,['B00J7QCNDU']
B08172TBMM,"['AEJRQ4WXTSRXBPQDSK3QUOL3U4GQ', 'AGJ2SPR2BOTDQDXKLBLO5B4EZ2CA']"
AEJRQ4WXTSRXBPQDSK3QUOL3U4GQ,['B08172TBMM']
B084SXZ55F,"['AFAHSE6PX253ASMXZZSR6KEGXMSQ', 'AEKGKUW34ID7EVUYDPTWGKY3YJWQ', 'AGQNR3CW5UN7WVOTOGHEHRSKP4BQ']"
AFAHSE6PX253ASMXZZSR6KEGXMSQ,['B084SXZ55F']
B097BZ6XPC,['AEVU7GPLIACSRVO565AVOTM52QTQ']
AEVU7GPLIACSRVO565AVOTM52QTQ,['B097BZ6XPC']
B07QM21314,['AHQCI7EBF4S5M2OXPEJAQJZUMBAA']
AHQCI7EBF4S5M2OXPEJAQJZUMBAA,['B07QM21314']
AEEAKS65EUNVEEEG6YR7QQFMV6DA,['B093K8398V']
AEAUQX23CR2QV7OQ6TJIFST2KVGA,['B00BA9JE66']
B095KGTD1R,['AG37KMIGOOJ4CACXOGGYYNFFQPMA']
AG37KMIGOOJ4CACXOGGYYNFFQPMA,['B095KGTD1R']
AHJPAAIARBMNYXPTTBU7KII57ZFA,['B0009MFUOA']
AFN2RDOGPV3MPDM4NR2SQCAOLQIQ,['B00PKIE760']
B091KGXSDF,['AHM7XSDRX4WAM6XZCVQHPHYHWZDA']
AHM7XSDRX4WAM6XZCVQHPHYHWZDA,['B091KGXSDF']
AEWNMTRSFYN3SOWJM2V4OCMKKZ4A,['B01LFO6IZK']
B07JMRNQDB,['AGLAG7HXQV5HDBWFUNWKS7MJ3WLQ']
AGLAG7HXQV5HDBWFUNWKS7MJ3WLQ,['B07JMRNQDB']
AEV3M3DJWTZE5I2ZFTV6SESI6GLA,['B012Q9NGE4']
AFBKI7WUPHZGUICLXZM4CLMAEIAA,['B09GTV6WL6']
AHZ6Q6IAQ7MRVRBXOZG5U3K5SPQA,['B01CRSWZAU']
B0181LWMXW,['AHYPQQGGZAJMHETGGLZXYDNVE57Q']
AHYPQQGGZAJMHETGGLZXYDNVE57Q,['B0181LWMXW']
AFIKGBEFPITLCNZH4GBO4Q5QRESA,['B0BNKHNWDW']
B086KR45P1,['AG4O4367AUL6RWOKCIZ23NYTNWBA']
AG4O4367AUL6RWOKCIZ23NYTNWBA,['B086KR45P1']
B079568S2R,"['AG7IA5S53A56IZWAWJRTP6CNZGUQ', 'AFAYIKPQGDSCJLJE5A3NIPHXRFMA', 'AGTC27SQRAJZU2EZGIHMUTJ32ZRA']"
AG7IA5S53A56IZWAWJRTP6CNZGUQ,['B079568S2R']
B014Z8DG12,"['AF2Q7HID64I65SX2UFJDTF7ICP3A', 'AGMKIAY2VOXP66SFGLHTHF323H3Q']"
AF2Q7HID64I65SX2UFJDTF7ICP3A,['B014Z8DG12']
B00LR1DBPW,"['AENOXZUSYKFQL4VHSJLZHAM6VVLA', 'AEERE4HAE546KNVGU22VDQLMSPSA', 'AEJ22HRS4ZP4OVMQYQCY5QZOBIZQ', 'AFOWXDV5JHA57ZRDXAD3K42TDIDQ']"
AENOXZUSYKFQL4VHSJLZHAM6VVLA,['B00LR1DBPW']
AGCZPIUWVVON26P4SWKEYXZD3ECA,['B07T1HYZ19']
B07T1HYZ19,['AGCZPIUWVVON26P4SWKEYXZD3ECA']
B08T1K27JF,['AHCJWD6J4ZRQOO5SG662C3Z2W4UQ']
AHCJWD6J4ZRQOO5SG662C3Z2W4UQ,['B08T1K27JF']
AFLZN2YAHTREWXUAZT73OHP2YU3A,['B07CNL2KQP']
AF2Z6I7SYGGSZE4LSR3BXM2XAGUA,['B01IAEUA3Y']
B00FOGYB3C,['AHW4DFPAXRUFAI4WECQCQH5AC74Q']
AHW4DFPAXRUFAI4WECQCQH5AC74Q,['B00FOGYB3C']
AH72TZHM2QBUPMBW2RHBM3NKPV6Q,['B01N4C0T2V']
AG4GKMXOLKUPYGIVMRZK5R72IVWQ,['B094QGLPV4']
B094QGLPV4,['AG4GKMXOLKUPYGIVMRZK5R72IVWQ']
AFXSPRHFY25TSNDBS7CTE5W36EAA,['B085BB7B1M']
B07RFSVVVL,"['AGVBCLYWZUAPINHVFZC7F4EADX4A', 'AGNTWSPIWFP35JIQRHIVKEB5ZCOA']"
AGVBCLYWZUAPINHVFZC7F4EADX4A,['B07RFSVVVL']
AH7SPVHZGKYWLLX42WCGU3OX2CUQ,['B07G19ZXWB']
